username,user_found,created_at,Labels,total_posts,
DiscoRailwayMan,TRUE,2015-11-04T12:38:51+00:00,reliable,2327,#N/A
ronaldjkraus,TRUE,2015-11-05T22:04:07+00:00,reliable,728,#N/A
Boomtime878,TRUE,2015-11-07T19:35:24+00:00,reliable,3267,#N/A
pgutes,TRUE,2015-11-07T21:27:59+00:00,reliable,3243,#N/A
MarmaladeBus,TRUE,2015-11-08T11:32:43+00:00,reliable,5224,#N/A
SimpleDecision,TRUE,2015-11-13T14:34:43+00:00,reliable,3602,#N/A
ohnvm_,TRUE,2015-11-14T04:10:36+00:00,reliable,1292,#N/A
magz_13,TRUE,2015-11-15T05:23:47+00:00,reliable,6692,#N/A
0_Emilio_Uribe_,TRUE,2015-11-16T03:05:25+00:00,reliable,3565,#N/A
MichaelTobia4,TRUE,2015-11-18T01:54:46+00:00,reliable,2888,#N/A
The_Rat_Kingxxx,TRUE,2015-11-18T17:37:38+00:00,reliable,3292,#N/A
MrOchiwar,TRUE,2015-11-19T06:15:38+00:00,reliable,4268,#N/A
Divinum_Furis,TRUE,2015-11-23T19:35:40+00:00,reliable,19474,#N/A
LOVERBOYCALI,TRUE,2015-11-25T07:48:17+00:00,reliable,1370,#N/A
scifscif,TRUE,2015-11-30T23:05:10+00:00,reliable,5270,#N/A
DjMukaBuka,TRUE,2015-12-02T04:36:14+00:00,reliable,1088,#N/A
VzlanosCA,TRUE,2015-12-03T17:52:57+00:00,reliable,2258,#N/A
chewthebreeze,TRUE,2015-12-07T02:45:34+00:00,reliable,3515,#N/A
SeanPatterson17,TRUE,2015-12-07T12:22:51+00:00,reliable,2265,#N/A
Summermazin,TRUE,2015-12-08T00:38:54+00:00,reliable,5285,#N/A
zirishpancake,TRUE,2015-12-10T15:17:55+00:00,reliable,6318,#N/A
NickBeatty7,TRUE,2015-12-12T16:28:51+00:00,reliable,14327,#N/A
elpp1973,TRUE,2015-12-13T04:41:36+00:00,reliable,7805,#N/A
SrTetratopoulos,TRUE,2015-12-14T22:02:53+00:00,reliable,1570,#N/A
NexusBi,TRUE,2015-12-16T18:16:05+00:00,reliable,1065,#N/A
seumas00,TRUE,2015-12-18T22:31:26+00:00,reliable,2984,#N/A
bootysafari,TRUE,2015-12-19T03:28:30+00:00,reliable,2926,#N/A
kolbyemison,TRUE,2015-12-25T11:53:45+00:00,reliable,2068,#N/A
DIZZYTAE,TRUE,2015-12-26T00:55:34+00:00,reliable,,#N/A
CaerwynnD,TRUE,2015-12-27T02:38:12+00:00,reliable,8302,#N/A
overlordxord,TRUE,2015-12-30T00:45:04+00:00,reliable,25060,#N/A
Dopeschool22,TRUE,2016-01-03T01:38:02+00:00,reliable,9762,#N/A
octavicordoba,TRUE,2016-01-03T18:25:58+00:00,reliable,4648,#N/A
ginny_sterling,TRUE,2016-01-08T01:22:04+00:00,reliable,7978,#N/A
TrashHeap64,TRUE,2016-01-09T19:40:08+00:00,reliable,16673,#N/A
ale_cal1,TRUE,2016-01-14T06:10:54+00:00,reliable,1934,#N/A
ovenroastedgabe,TRUE,2016-01-18T23:07:16+00:00,reliable,4588,#N/A
223_morgan,TRUE,2016-01-22T23:12:48+00:00,reliable,2189,#N/A
sharkwatchtv,TRUE,2016-01-24T22:53:48+00:00,reliable,4037,#N/A
Chickennu99ets,TRUE,2016-01-27T00:03:53+00:00,reliable,4010,#N/A
deathtoldbyher,TRUE,2016-01-30T04:17:39+00:00,reliable,38265,#N/A
CupcakeForAll,TRUE,2016-01-31T05:21:30+00:00,reliable,7689,#N/A
paradoxofvalue1,TRUE,2016-01-31T22:53:46+00:00,reliable,8608,#N/A
MsMena_Bihh,TRUE,2016-02-01T02:35:07+00:00,reliable,897,#N/A
SereneAccount,TRUE,2016-02-02T22:05:47+00:00,reliable,500,#N/A
bbjessebb2,TRUE,2016-02-03T16:47:02+00:00,reliable,5196,#N/A
skerplemaster,TRUE,2016-02-07T03:26:40+00:00,reliable,7892,#N/A
Twellington22,TRUE,2016-02-07T15:12:01+00:00,reliable,1490,#N/A
gabefmars,TRUE,2016-02-08T03:57:34+00:00,reliable,4447,#N/A
MattCave_,TRUE,2016-02-13T11:06:32+00:00,reliable,7455,#N/A
itssveronicaaa,TRUE,2016-02-16T05:37:23+00:00,reliable,6368,#N/A
nononsenseRick,TRUE,2016-02-16T20:23:13+00:00,reliable,7688,#N/A
SugarSheikh,TRUE,2016-02-17T20:33:23+00:00,reliable,1811,#N/A
DukeDank69,TRUE,2016-02-18T03:50:07+00:00,reliable,8613,#N/A
gi_melo_22,TRUE,2016-02-18T16:53:06+00:00,reliable,5547,#N/A
VPsalesBD,TRUE,2016-02-19T15:01:43+00:00,reliable,23511,#N/A
choiyoungsta,TRUE,2016-02-24T19:43:36+00:00,reliable,2096,#N/A
scarecrowboat22,TRUE,2016-02-24T20:08:58+00:00,reliable,1214,#N/A
CSadaowski,TRUE,2016-02-26T18:57:28+00:00,reliable,2452,#N/A
lmpatton85,TRUE,2016-02-29T17:54:33+00:00,reliable,1599,#N/A
maxspsound,TRUE,2016-03-02T06:02:28+00:00,reliable,1080,#N/A
WHS_MD_Football,TRUE,2016-03-03T16:51:45+00:00,reliable,1805,#N/A
d1ckvalentine,TRUE,2016-03-05T14:38:24+00:00,reliable,3584,#N/A
Jujujanet23,TRUE,2016-03-08T14:17:42+00:00,reliable,6804,#N/A
Imnotsmarthelp,TRUE,2016-03-10T03:29:45+00:00,reliable,8588,#N/A
PHM032,TRUE,2016-03-11T22:42:18+00:00,reliable,3343,#N/A
skipiddy,TRUE,2016-03-11T22:43:58+00:00,reliable,3440,#N/A
sapi_hg,TRUE,2016-03-12T08:21:23+00:00,reliable,939,#N/A
Pedro5288,TRUE,2016-03-13T21:54:56+00:00,reliable,10050,#N/A
swimminggarret,TRUE,2016-03-22T02:45:26+00:00,reliable,2068,#N/A
TolkoPravda2015,TRUE,2016-03-28T19:36:54+00:00,reliable,4083,#N/A
JakubWegner,TRUE,2016-03-29T15:28:23+00:00,reliable,1935,#N/A
DaConnArtist,TRUE,2016-03-31T20:59:37+00:00,reliable,4192,#N/A
SomeArgieCreep,TRUE,2016-04-08T18:31:46+00:00,reliable,3939,#N/A
allthings_bts,TRUE,2016-04-10T16:45:01+00:00,reliable,6299,#N/A
devinobrien06,TRUE,2016-04-11T02:42:38+00:00,reliable,3517,#N/A
YourMateKyle,TRUE,2016-04-11T10:56:17+00:00,reliable,2680,#N/A
YaMamas_Lover,TRUE,2016-04-11T16:12:18+00:00,reliable,40196,#N/A
plantlady17,TRUE,2016-04-12T20:30:44+00:00,reliable,778,#N/A
JosephAAcevedo,TRUE,2016-04-14T01:10:48+00:00,reliable,4693,#N/A
The_Maintainers,TRUE,2016-04-15T14:16:25+00:00,reliable,3225,#N/A
rayabelle1,TRUE,2016-04-15T17:26:53+00:00,reliable,1638,#N/A
Daman98305075,TRUE,2016-04-17T14:03:32+00:00,reliable,4879,#N/A
Voelleblooms,TRUE,2016-04-18T02:38:01+00:00,reliable,54967,#N/A
UmarMukhtarG,TRUE,2016-04-22T09:53:45+00:00,reliable,15789,#N/A
pilygonama,TRUE,2016-04-25T00:03:00+00:00,reliable,1624,#N/A
Jacket_Coats,TRUE,2016-05-01T16:46:02+00:00,reliable,8069,#N/A
KeriaNache,TRUE,2016-05-02T15:53:23+00:00,reliable,10046,#N/A
eseoefe,TRUE,2016-05-03T02:18:02+00:00,reliable,17607,#N/A
FemWritersFest,TRUE,2016-05-07T03:54:26+00:00,reliable,3969,#N/A
Bipolar_Bea_r,TRUE,2016-05-09T10:36:09+00:00,reliable,1324,#N/A
shujat_naqv,TRUE,2016-05-09T18:46:23+00:00,reliable,71366,#N/A
moomooonthemove,TRUE,2016-05-10T17:17:41+00:00,reliable,2508,#N/A
StrifeSenpai,TRUE,2016-05-12T07:08:15+00:00,reliable,17432,#N/A
sexybackmochie,TRUE,2016-05-12T08:22:08+00:00,reliable,4049,#N/A
tournesoleil107,TRUE,2016-05-14T05:40:07+00:00,reliable,65538,#N/A
maxdelayer,TRUE,2016-05-16T19:36:00+00:00,reliable,20143,#N/A
taehvungult,TRUE,2016-05-19T21:11:21+00:00,reliable,27590,#N/A
Parsnip_Evans,TRUE,2016-05-23T22:22:00+00:00,reliable,10154,#N/A
jcroweriddell,TRUE,2016-05-25T12:06:09+00:00,reliable,3348,#N/A
Chrismeyers58,TRUE,2016-05-25T23:53:11+00:00,reliable,2337,#N/A
oliviaspyrka,TRUE,2016-05-26T11:06:48+00:00,reliable,3873,#N/A
ErikaFromMaine,TRUE,2016-05-27T00:29:50+00:00,reliable,11374,#N/A
DudleyGumby,TRUE,2016-05-27T00:46:36+00:00,reliable,1914,#N/A
hunterwheaton6,TRUE,2016-05-30T00:21:18+00:00,reliable,1158,#N/A
AzDoh12,TRUE,2016-05-30T15:37:08+00:00,reliable,6979,#N/A
delivaseline,TRUE,2016-06-03T02:59:21+00:00,reliable,3202,#N/A
TheRaptorKing94,TRUE,2016-06-06T01:18:30+00:00,reliable,7005,#N/A
CarsonBarry22,TRUE,2016-06-07T21:12:35+00:00,reliable,854,#N/A
addisonrich03,TRUE,2016-06-08T17:02:58+00:00,reliable,2468,#N/A
mrsemilypeach,TRUE,2016-06-08T19:56:13+00:00,reliable,2169,#N/A
adhub16,TRUE,2016-06-10T09:52:19+00:00,reliable,4354,#N/A
dylanjohnpeters,TRUE,2016-06-12T01:48:54+00:00,reliable,1849,#N/A
voyeu_rism,TRUE,2016-06-15T09:52:09+00:00,reliable,9445,#N/A
cschoolcraft_,TRUE,2016-06-15T16:36:38+00:00,reliable,1194,#N/A
turtlezeus1,TRUE,2016-06-19T00:22:23+00:00,reliable,1141,#N/A
DeborahHarrals3,TRUE,2016-06-20T03:16:58+00:00,reliable,1387,#N/A
forexcelling,TRUE,2016-06-24T21:59:11+00:00,reliable,2102,#N/A
thejudgejoey,TRUE,2016-06-25T21:16:26+00:00,reliable,684,#N/A
dasompsy75,TRUE,2016-06-26T09:17:56+00:00,reliable,1076,#N/A
BrianFabian17,TRUE,2016-06-27T10:01:30+00:00,reliable,4653,#N/A
AndrewMcDarby,TRUE,2016-06-27T19:51:25+00:00,reliable,10316,#N/A
oasis_deshan,TRUE,2016-06-27T21:00:47+00:00,reliable,4079,#N/A
lucyycp,TRUE,2016-06-28T08:25:13+00:00,reliable,7104,#N/A
magicagi,TRUE,2016-06-29T18:05:27+00:00,reliable,19485,#N/A
lilzukerman,TRUE,2016-06-29T23:13:27+00:00,reliable,3587,#N/A
Zesty_Gooby,TRUE,2016-07-02T20:18:48+00:00,reliable,55563,#N/A
mynameisnotzach,TRUE,2016-07-05T20:26:54+00:00,reliable,1661,#N/A
weebygeeby,TRUE,2016-07-05T23:51:28+00:00,reliable,6607,#N/A
bigmike_77_,TRUE,2016-07-07T14:39:57+00:00,reliable,2831,#N/A
FrozenBritian,TRUE,2016-07-09T17:30:37+00:00,reliable,5695,#N/A
JocelynBobadil3,TRUE,2016-07-09T20:56:14+00:00,reliable,3049,#N/A
FreeShmurdaBoi,TRUE,2016-07-13T03:48:55+00:00,reliable,18753,#N/A
AlyssaNielson3,TRUE,2016-07-16T01:17:42+00:00,reliable,1980,#N/A
supacoolshann,TRUE,2016-07-23T15:38:32+00:00,reliable,7971,#N/A
feefunmii,TRUE,2016-07-28T15:04:53+00:00,reliable,9455,#N/A
missjennialfaro,TRUE,2016-07-28T15:28:06+00:00,reliable,3014,#N/A
red7300712,TRUE,2016-07-29T03:42:08+00:00,reliable,2477,#N/A
chris_ranieri2,TRUE,2016-07-30T08:32:52+00:00,reliable,2378,#N/A
rjshirk51,TRUE,2016-07-31T16:00:30+00:00,reliable,8428,#N/A
BForeyesonly,TRUE,2016-07-31T18:32:08+00:00,reliable,28446,#N/A
ClaflinNina,TRUE,2016-08-04T03:46:37+00:00,reliable,2580,#N/A
Gage_Mixon,TRUE,2016-08-04T18:44:10+00:00,reliable,1195,#N/A
ProudSadRose,TRUE,2016-08-05T18:13:48+00:00,reliable,2127,#N/A
DebsGardiner16,TRUE,2016-08-05T21:28:50+00:00,reliable,4675,#N/A
PamOushal,TRUE,2016-08-06T02:28:39+00:00,reliable,6909,#N/A
Dianech57977941,TRUE,2016-08-08T12:54:48+00:00,reliable,4755,#N/A
anya_emerald,TRUE,2016-08-15T23:14:55+00:00,reliable,2004,#N/A
olimar5050,TRUE,2016-08-19T04:14:25+00:00,reliable,19179,#N/A
Onel4stch4nce,TRUE,2016-08-20T16:50:39+00:00,reliable,2906,#N/A
connormll,TRUE,2016-08-21T04:46:41+00:00,reliable,13644,#N/A
prettyboiflair,TRUE,2016-08-22T22:54:17+00:00,reliable,2396,#N/A
godwin_fimpil,TRUE,2016-08-24T08:23:17+00:00,reliable,684,#N/A
ndskakal13,TRUE,2016-08-24T21:08:48+00:00,reliable,4628,#N/A
NegociosFenix,TRUE,2016-08-25T21:57:12+00:00,reliable,2033,#N/A
Urvash1S,TRUE,2016-08-27T06:42:51+00:00,reliable,5811,#N/A
theboatmaster05,TRUE,2016-08-27T21:31:14+00:00,reliable,1580,#N/A
YourTwittinMe,TRUE,2016-08-28T12:39:57+00:00,reliable,2065,#N/A
julio_medina09,TRUE,2016-09-02T00:21:25+00:00,reliable,3344,#N/A
pattyroddy,TRUE,2016-09-03T04:49:48+00:00,reliable,3267,#N/A
dirahrahmat91,TRUE,2016-09-05T11:49:44+00:00,reliable,56623,#N/A
caribbean_brit,TRUE,2016-09-07T20:13:25+00:00,reliable,7900,#N/A
VInkumsah,TRUE,2016-09-10T10:27:42+00:00,reliable,3420,#N/A
DIANEXXXXXXX,TRUE,2016-09-11T17:29:42+00:00,reliable,,#N/A
Artigifts,TRUE,2016-09-12T01:18:12+00:00,reliable,1288,#N/A
BrussoBryce,TRUE,2016-09-13T15:18:10+00:00,reliable,10711,#N/A
cierra_presson,TRUE,2016-09-13T20:02:51+00:00,reliable,1552,#N/A
mystiquememoir,TRUE,2016-09-14T04:57:57+00:00,reliable,300587,#N/A
crystallyzing,TRUE,2016-09-18T00:02:33+00:00,reliable,8546,#N/A
realEdgarCorrea,TRUE,2016-09-19T01:30:57+00:00,reliable,2095,#N/A
deiniolmlewis,TRUE,2016-09-20T20:06:42+00:00,reliable,1485,#N/A
RKFMkd,TRUE,2016-09-20T21:41:22+00:00,reliable,10993,#N/A
blightedprince,TRUE,2016-09-23T10:01:57+00:00,reliable,7738,#N/A
GoyanTanuki,TRUE,2016-09-24T19:47:32+00:00,reliable,40284,#N/A
jenn_lpzz,TRUE,2016-09-26T22:16:54+00:00,reliable,9252,#N/A
leth_steven,TRUE,2016-09-27T00:39:24+00:00,reliable,12746,#N/A
NayebiOskoui,TRUE,2016-10-04T20:33:44+00:00,reliable,5993,#N/A
Business_MRS,TRUE,2016-10-05T12:25:49+00:00,reliable,504,#N/A
alannah_1975,TRUE,2016-10-05T22:24:05+00:00,reliable,3004,#N/A
SalmonSanctus,TRUE,2016-10-07T10:28:00+00:00,reliable,9161,#N/A
ethn_k,TRUE,2016-10-07T18:06:25+00:00,reliable,2164,#N/A
mochikook113,TRUE,2016-10-09T16:27:57+00:00,reliable,6014,#N/A
audreywasherw11,TRUE,2016-10-10T02:01:42+00:00,reliable,801,#N/A
caribvision,TRUE,2016-10-10T17:33:43+00:00,reliable,12179,#N/A
brightnewera,TRUE,2016-10-11T12:49:25+00:00,reliable,10647,#N/A
cozycatron,TRUE,2016-10-15T06:12:21+00:00,reliable,1986,#N/A
taneamyat,TRUE,2016-10-18T04:03:05+00:00,reliable,4352,#N/A
dlddld38,TRUE,2016-10-20T12:04:40+00:00,reliable,2871,#N/A
Anchan81480043,TRUE,2016-10-25T05:15:20+00:00,reliable,2110,#N/A
odogaron,TRUE,2016-10-28T08:23:34+00:00,reliable,24571,#N/A
Nintendont07,TRUE,2016-11-06T01:33:51+00:00,reliable,2792,#N/A
PerrinFrancis2,TRUE,2016-11-08T20:45:27+00:00,reliable,3791,#N/A
xoPorcelain,TRUE,2016-11-09T21:54:55+00:00,reliable,4272,#N/A
VoicesRTogether,TRUE,2016-11-10T03:33:34+00:00,reliable,1997,#N/A
an_drew_oh_hair,TRUE,2016-11-10T04:15:51+00:00,reliable,7478,#N/A
20spicygrandpa,TRUE,2016-11-10T14:43:30+00:00,reliable,2605,#N/A
DiscountDev,TRUE,2016-11-11T01:42:16+00:00,reliable,4338,#N/A
bonnyjeanoffic,TRUE,2016-11-12T21:02:23+00:00,reliable,1775,#N/A
Bigdawgkhi0803,TRUE,2016-11-16T03:20:03+00:00,reliable,4150,#N/A
WearTech_News,TRUE,2016-11-18T18:36:56+00:00,reliable,2054,#N/A
MartySipes2,TRUE,2016-11-18T20:45:41+00:00,reliable,3258,#N/A
Stephinemaac,TRUE,2016-11-23T02:36:24+00:00,reliable,4082,#N/A
peachballer,TRUE,2016-11-24T17:33:57+00:00,reliable,11274,#N/A
trapk1dd,TRUE,2016-11-25T13:19:41+00:00,reliable,4979,#N/A
WilliamRadu,TRUE,2016-11-25T23:08:36+00:00,reliable,3922,#N/A
WineMom72,TRUE,2016-11-26T04:16:46+00:00,reliable,1791,#N/A
MissEmilyKate93,TRUE,2016-11-27T22:38:01+00:00,reliable,88930,#N/A
benbaaske,TRUE,2016-11-30T00:57:42+00:00,reliable,1541,#N/A
RobertHerguth,TRUE,2016-12-01T15:28:58+00:00,reliable,3304,#N/A
realWhickerman,TRUE,2016-12-06T00:04:54+00:00,reliable,13114,#N/A
jennanders2,TRUE,2016-12-09T22:42:49+00:00,reliable,14535,#N/A
blank2nowhere,TRUE,2016-12-11T17:27:57+00:00,reliable,10765,#N/A
MartyMcFlysss,TRUE,2016-12-13T21:03:13+00:00,reliable,9569,#N/A
pat_allbrook,TRUE,2016-12-13T21:08:38+00:00,reliable,11117,#N/A
salty_space_mom,TRUE,2016-12-16T20:44:47+00:00,reliable,1901,#N/A
MistahCreeps,TRUE,2016-12-21T20:35:56+00:00,reliable,24832,#N/A
rhiannon4570,TRUE,2016-12-21T21:46:29+00:00,reliable,2311,#N/A
EatYourMattress,TRUE,2016-12-26T00:50:17+00:00,reliable,4028,#N/A
ross_north01,TRUE,2016-12-26T17:56:48+00:00,reliable,590,#N/A
UCen4PubAffairs,TRUE,2016-12-28T18:58:36+00:00,reliable,2749,#N/A
sumon_devnath,TRUE,2016-12-30T13:00:48+00:00,reliable,1008,#N/A
shubham666789,TRUE,2017-01-02T02:02:28+00:00,reliable,998,#N/A
yallab__,TRUE,2017-01-02T05:36:45+00:00,reliable,31425,#N/A
Adm582Harvard,TRUE,2017-01-02T13:11:09+00:00,reliable,1205,#N/A
kelseyarizmendi,TRUE,2017-01-05T08:30:37+00:00,reliable,1659,#N/A
KerryOLeary4,TRUE,2017-01-06T03:50:25+00:00,reliable,139014,#N/A
imniii,TRUE,2017-01-06T20:54:16+00:00,reliable,,#N/A
Wheels99261,TRUE,2017-01-07T02:36:00+00:00,reliable,27830,#N/A
kvngxj2000,TRUE,2017-01-07T18:33:24+00:00,reliable,7292,#N/A
ZachHunt359,TRUE,2017-01-10T23:40:07+00:00,reliable,40996,#N/A
divra_B,TRUE,2017-01-11T16:51:05+00:00,reliable,2662,#N/A
DylanBloyer,TRUE,2017-01-17T01:54:00+00:00,reliable,1391,#N/A
JamieStenziano,TRUE,2017-01-17T03:37:07+00:00,reliable,1213,#N/A
CharleneYYZ,TRUE,2017-01-18T00:55:26+00:00,reliable,6971,#N/A
MattBouras,TRUE,2017-01-18T22:57:44+00:00,reliable,2437,#N/A
justkatiemeg,TRUE,2017-01-21T05:21:32+00:00,reliable,4649,#N/A
chrisabino13,TRUE,2017-01-22T02:46:31+00:00,reliable,3570,#N/A
DailySunrise1,TRUE,2017-01-23T02:55:07+00:00,reliable,816,#N/A
TheRealMrRALph,TRUE,2017-01-23T19:15:16+00:00,reliable,5062,#N/A
MsAlandis,TRUE,2017-01-26T19:59:52+00:00,reliable,1051,#N/A
JoshSpice2,TRUE,2017-01-28T02:07:23+00:00,reliable,894,#N/A
Shawk2017,TRUE,2017-01-29T02:59:26+00:00,reliable,866,#N/A
VGaillabaud,TRUE,2017-01-29T22:48:11+00:00,reliable,2156,#N/A
luckydhaliwal78,TRUE,2017-01-31T15:06:09+00:00,reliable,5906,#N/A
sweet16anne1,TRUE,2017-01-31T19:17:58+00:00,reliable,6877,#N/A
kwelchnerdiness,TRUE,2017-02-01T03:10:59+00:00,reliable,2522,#N/A
w0wsum1actually,TRUE,2017-02-01T22:57:25+00:00,reliable,8853,#N/A
nickbuxton64,TRUE,2017-02-04T14:30:25+00:00,reliable,14007,#N/A
peacemakervitus,TRUE,2017-02-07T02:44:58+00:00,reliable,29791,#N/A
DowellRod,TRUE,2017-02-07T17:58:48+00:00,reliable,2981,#N/A
IfAshTweeted,TRUE,2017-02-07T19:00:55+00:00,reliable,3761,#N/A
BjerkanPaul,TRUE,2017-02-10T02:00:45+00:00,reliable,7293,#N/A
theWare_Wolf,TRUE,2017-02-10T21:58:41+00:00,reliable,4793,#N/A
tspiz09,TRUE,2017-02-10T23:59:00+00:00,reliable,7666,#N/A
Cadams9985,TRUE,2017-02-13T03:40:02+00:00,reliable,3414,#N/A
paydirt413,TRUE,2017-02-15T19:15:22+00:00,reliable,13015,#N/A
devleedoug,TRUE,2017-02-15T22:18:31+00:00,reliable,2817,#N/A
brenhops,TRUE,2017-02-16T23:48:43+00:00,reliable,7265,#N/A
alexaarod,TRUE,2017-02-17T02:01:06+00:00,reliable,10116,#N/A
genice_mills,TRUE,2017-02-18T21:48:09+00:00,reliable,34001,#N/A
Ricko_Rama,TRUE,2017-02-26T08:52:03+00:00,reliable,2905,#N/A
johnnywarriortv,TRUE,2017-02-26T09:20:34+00:00,reliable,1806,#N/A
ArunAdh1988,TRUE,2017-02-28T17:15:55+00:00,reliable,591,#N/A
singlecupcake,TRUE,2017-03-01T07:40:52+00:00,reliable,3280,#N/A
WhyWaved,TRUE,2017-03-04T21:46:02+00:00,reliable,14521,#N/A
Kayboominn,TRUE,2017-03-05T04:39:48+00:00,reliable,10427,#N/A
KuhnNat,TRUE,2017-03-05T19:26:44+00:00,reliable,5049,#N/A
ReimenH,TRUE,2017-03-07T09:24:40+00:00,reliable,2619,#N/A
MaralynWilliams,TRUE,2017-03-09T15:42:58+00:00,reliable,8875,#N/A
DrJakeJ,TRUE,2017-03-10T18:59:22+00:00,reliable,7057,#N/A
danieltorkura,TRUE,2017-03-11T07:01:44+00:00,reliable,4550,#N/A
Jrpasla,TRUE,2017-03-15T08:39:55+00:00,reliable,517,#N/A
WhisKhalifa3,TRUE,2017-03-19T03:54:43+00:00,reliable,1412,#N/A
katieajacobs,TRUE,2017-03-19T15:09:24+00:00,reliable,2466,#N/A
janieee04,TRUE,2017-03-24T19:20:59+00:00,reliable,4320,#N/A
BigStrongApe69,TRUE,2017-03-25T00:56:09+00:00,reliable,31093,#N/A
Wwidget11,TRUE,2017-03-25T04:09:25+00:00,reliable,9714,#N/A
ConradStein6,TRUE,2017-03-25T14:08:44+00:00,reliable,17808,#N/A
RadioSloth182,TRUE,2017-03-26T18:09:24+00:00,reliable,62378,#N/A
papiijeann,TRUE,2017-03-28T15:36:37+00:00,reliable,6751,#N/A
TnvMadhav,TRUE,2017-04-01T04:02:44+00:00,reliable,25325,#N/A
ImpracticlJoker,TRUE,2017-04-04T22:51:06+00:00,reliable,2234,#N/A
PamRich32150440,TRUE,2017-04-06T21:37:27+00:00,reliable,1290,#N/A
strawberrypoots,TRUE,2017-04-10T02:45:26+00:00,reliable,2222,#N/A
the_ok_corral,TRUE,2017-04-10T12:11:12+00:00,reliable,4814,#N/A
NikeFreakShow,TRUE,2017-04-11T19:47:04+00:00,reliable,11186,#N/A
TranquilJayquil,TRUE,2017-04-13T17:17:28+00:00,reliable,8630,#N/A
deena_fayz_tv,TRUE,2017-04-16T11:42:17+00:00,reliable,1029,#N/A
ambar_ari_s,TRUE,2017-04-17T02:09:29+00:00,reliable,1900,#N/A
NarstyYartz,TRUE,2017-04-21T00:18:07+00:00,reliable,3116,#N/A
Observersss,TRUE,2017-04-23T20:26:24+00:00,reliable,49217,#N/A
bishslapz,TRUE,2017-04-26T20:12:31+00:00,reliable,8883,#N/A
iamsowmya18,TRUE,2017-04-27T04:58:32+00:00,reliable,3892,#N/A
dittoexodus,TRUE,2017-05-01T17:57:46+00:00,reliable,,#N/A
StardustEtoile,TRUE,2017-05-03T14:30:45+00:00,reliable,42784,#N/A
ommom1954,TRUE,2017-05-04T22:05:34+00:00,reliable,3579,#N/A
Redoktober091,TRUE,2017-05-08T16:17:40+00:00,reliable,5419,#N/A
Wangguo4634,TRUE,2017-05-09T18:00:02+00:00,reliable,801,#N/A
Corrin_Whitener,TRUE,2017-05-11T08:59:20+00:00,reliable,1506,#N/A
gus_gustafski,TRUE,2017-05-13T00:06:52+00:00,reliable,1915,#N/A
MynameisMud87,TRUE,2017-05-13T23:04:52+00:00,reliable,4593,#N/A
AlabasterMothra,TRUE,2017-05-14T00:30:54+00:00,reliable,15962,#N/A
Cheever1651,TRUE,2017-05-20T20:32:45+00:00,reliable,3461,#N/A
lovemyself_93,TRUE,2017-05-21T04:20:52+00:00,reliable,38631,#N/A
stussysteph_,TRUE,2017-05-21T09:40:50+00:00,reliable,9879,#N/A
juanitocramirez,TRUE,2017-05-24T19:24:44+00:00,reliable,3419,#N/A
MichaelWWara,TRUE,2017-05-25T05:44:41+00:00,reliable,16283,#N/A
markoftheD,TRUE,2017-05-27T12:07:18+00:00,reliable,70992,#N/A
cianarita,TRUE,2017-05-27T19:18:42+00:00,reliable,28132,#N/A
TheFrostyTaco,TRUE,2017-05-30T01:55:47+00:00,reliable,9574,#N/A
peter_joffrion,TRUE,2017-05-31T04:56:02+00:00,reliable,1678,#N/A
KLSavage23,TRUE,2017-06-03T18:24:13+00:00,reliable,1538,#N/A
LUSGA_1897,TRUE,2017-06-04T04:21:28+00:00,reliable,1137,#N/A
LetitiaClark19,TRUE,2017-06-05T05:27:23+00:00,reliable,1341,#N/A
Bryce_R_6,TRUE,2017-06-05T18:55:57+00:00,reliable,15230,#N/A
PSDhami66,TRUE,2017-06-06T06:36:49+00:00,reliable,7214,#N/A
CarmenA48081593,TRUE,2017-06-07T16:42:01+00:00,reliable,3232,#N/A
SLinIsrael,TRUE,2017-06-08T06:22:04+00:00,reliable,7251,#N/A
chimchimtae95,TRUE,2017-06-11T07:14:51+00:00,reliable,4345,#N/A
VitalisJole,TRUE,2017-06-11T14:13:37+00:00,reliable,575,#N/A
Leftrightandce1,TRUE,2017-06-11T22:14:13+00:00,reliable,5279,#N/A
JosueCa57663735,TRUE,2017-06-11T23:57:34+00:00,reliable,38672,#N/A
dirk_tubak,TRUE,2017-06-13T12:53:17+00:00,reliable,5323,#N/A
SheilaFoxMille3,TRUE,2017-06-13T13:23:07+00:00,reliable,28822,#N/A
YaTuSabes____,TRUE,2017-06-20T04:01:37+00:00,reliable,26099,#N/A
ShannonMacUPS,TRUE,2017-06-20T17:55:11+00:00,reliable,1717,#N/A
tayrascaa,TRUE,2017-06-20T18:01:09+00:00,reliable,5185,#N/A
quan_X2,TRUE,2017-06-22T22:21:08+00:00,reliable,2004,#N/A
jimmetech,TRUE,2017-06-24T16:21:27+00:00,reliable,4737,#N/A
TomBeattie890,TRUE,2017-06-28T12:49:10+00:00,reliable,9594,#N/A
AnnSton49504512,TRUE,2017-07-01T02:42:23+00:00,reliable,112261,#N/A
GTPAlliance,TRUE,2017-07-02T05:16:38+00:00,reliable,12334,#N/A
immortalritez,TRUE,2017-07-02T19:35:08+00:00,reliable,30819,#N/A
reggieballer45,TRUE,2017-07-03T12:32:52+00:00,reliable,32588,#N/A
