username,user_found,created_at,Labels,,,,,,,
caffeinatedkrys,TRUE,2015-10-15T17:57:03+00:00,reliable,,,,,,,
imogenhbaxter,TRUE,2015-10-19T09:42:02+00:00,reliable,,,,,,,
BrosephKoochie,TRUE,2015-10-20T00:55:13+00:00,reliable,,,,,,,
Elizhernandez8,TRUE,2015-10-22T20:09:19+00:00,reliable,,,,,,,
eusouaLee,TRUE,2015-10-23T00:23:53+00:00,reliable,,,,,,,
peppermiller041,TRUE,2015-10-24T15:17:50+00:00,reliable,,,,,,,
super_nin10do,TRUE,2015-10-28T07:04:44+00:00,reliable,,,,,,,
Gabb_barkz_,TRUE,2015-10-28T14:54:36+00:00,reliable,,,,,,,
HarrietField_3,TRUE,2015-10-30T08:21:30+00:00,reliable,,,,,,,
umm_sav,TRUE,2015-11-02T05:29:19+00:00,reliable,,,,,,,
DiscoRailwayMan,TRUE,2015-11-04T12:38:51+00:00,reliable,,,,,,,
ronaldjkraus,TRUE,2015-11-05T22:04:07+00:00,reliable,,,,,,,
Boomtime878,TRUE,2015-11-07T19:35:24+00:00,reliable,,,,,,,
pgutes,TRUE,2015-11-07T21:27:59+00:00,reliable,,,,,,,
MarmaladeBus,TRUE,2015-11-08T11:32:43+00:00,reliable,,,,,,,
SimpleDecision,TRUE,2015-11-13T14:34:43+00:00,reliable,,,,,,,
ohnvm_,TRUE,2015-11-14T04:10:36+00:00,reliable,,,,,,,
magz_13,TRUE,2015-11-15T05:23:47+00:00,reliable,,,,,,,
0_Emilio_Uribe_,TRUE,2015-11-16T03:05:25+00:00,reliable,,,,,,,
MichaelTobia4,TRUE,2015-11-18T01:54:46+00:00,reliable,,,,,,,
The_Rat_Kingxxx,TRUE,2015-11-18T17:37:38+00:00,reliable,,,,,,,
MrOchiwar,TRUE,2015-11-19T06:15:38+00:00,reliable,,,,,,,
Divinum_Furis,TRUE,2015-11-23T19:35:40+00:00,reliable,,,,,,,
LOVERBOYCALI,TRUE,2015-11-25T07:48:17+00:00,reliable,,,,,,,
scifscif,TRUE,2015-11-30T23:05:10+00:00,reliable,,,,,,,
DjMukaBuka,TRUE,2015-12-02T04:36:14+00:00,reliable,,,,,,,
VzlanosCA,TRUE,2015-12-03T17:52:57+00:00,reliable,,,,,,,
chewthebreeze,TRUE,2015-12-07T02:45:34+00:00,reliable,,,,,,,
SeanPatterson17,TRUE,2015-12-07T12:22:51+00:00,reliable,,,,,,,
Summermazin,TRUE,2015-12-08T00:38:54+00:00,reliable,,,,,,,
zirishpancake,TRUE,2015-12-10T15:17:55+00:00,reliable,,,,,,,
NickBeatty7,TRUE,2015-12-12T16:28:51+00:00,reliable,,,,,,,
elpp1973,TRUE,2015-12-13T04:41:36+00:00,reliable,,,,,,,
SrTetratopoulos,TRUE,2015-12-14T22:02:53+00:00,reliable,,,,,,,
NexusBi,TRUE,2015-12-16T18:16:05+00:00,reliable,,,,,,,
seumas00,TRUE,2015-12-18T22:31:26+00:00,reliable,,,,,,,
bootysafari,TRUE,2015-12-19T03:28:30+00:00,reliable,,,,,,,
kolbyemison,TRUE,2015-12-25T11:53:45+00:00,reliable,,,,,,,
DIZZYTAE,TRUE,2015-12-26T00:55:34+00:00,reliable,,,,,,,
CaerwynnD,TRUE,2015-12-27T02:38:12+00:00,reliable,,,,,,,
overlordxord,TRUE,2015-12-30T00:45:04+00:00,reliable,,,,,,,
Dopeschool22,TRUE,2016-01-03T01:38:02+00:00,reliable,,,,,,,
octavicordoba,TRUE,2016-01-03T18:25:58+00:00,reliable,,,,,,,
ginny_sterling,TRUE,2016-01-08T01:22:04+00:00,reliable,,,,,,,
TrashHeap64,TRUE,2016-01-09T19:40:08+00:00,reliable,,,,,,,
ale_cal1,TRUE,2016-01-14T06:10:54+00:00,reliable,,,,,,,
ScottishFeline,TRUE,2016-01-16T01:53:45+00:00,reliable,,,,,,,
ovenroastedgabe,TRUE,2016-01-18T23:07:16+00:00,reliable,,,,,,,
223_morgan,TRUE,2016-01-22T23:12:48+00:00,reliable,,,,,,,
sharkwatchtv,TRUE,2016-01-24T22:53:48+00:00,reliable,,,,,,,
iammikaalbilal,TRUE,2016-01-26T08:28:05+00:00,reliable,,,,,,,
Chickennu99ets,TRUE,2016-01-27T00:03:53+00:00,reliable,,,,,,,
deathtoldbyher,TRUE,2016-01-30T04:17:39+00:00,reliable,,,,,,,
CupcakeForAll,TRUE,2016-01-31T05:21:30+00:00,reliable,,,,,,,
paradoxofvalue1,TRUE,2016-01-31T22:53:46+00:00,reliable,,,,,,,
MsMena_Bihh,TRUE,2016-02-01T02:35:07+00:00,reliable,,,,,,,
SereneAccount,TRUE,2016-02-02T22:05:47+00:00,reliable,,,,,,,
bbjessebb2,TRUE,2016-02-03T16:47:02+00:00,reliable,,,,,,,
skerplemaster,TRUE,2016-02-07T03:26:40+00:00,reliable,,,,,,,
Twellington22,TRUE,2016-02-07T15:12:01+00:00,reliable,,,,,,,
gabefmars,TRUE,2016-02-08T03:57:34+00:00,reliable,,,,,,,
MattCave_,TRUE,2016-02-13T11:06:32+00:00,reliable,,,,,,,
itssveronicaaa,TRUE,2016-02-16T05:37:23+00:00,reliable,,,,,,,
nononsenseRick,TRUE,2016-02-16T20:23:13+00:00,reliable,,,,,,,
SugarSheikh,TRUE,2016-02-17T20:33:23+00:00,reliable,,,,,,,
DukeDank69,TRUE,2016-02-18T03:50:07+00:00,reliable,,,,,,,
gi_melo_22,TRUE,2016-02-18T16:53:06+00:00,reliable,,,,,,,
VPsalesBD,TRUE,2016-02-19T15:01:43+00:00,reliable,,,,,,,
choiyoungsta,TRUE,2016-02-24T19:43:36+00:00,reliable,,,,,,,
scarecrowboat22,TRUE,2016-02-24T20:08:58+00:00,reliable,,,,,,,
CSadaowski,TRUE,2016-02-26T18:57:28+00:00,reliable,,,,,,,
lmpatton85,TRUE,2016-02-29T17:54:33+00:00,reliable,,,,,,,
maxspsound,TRUE,2016-03-02T06:02:28+00:00,reliable,,,,,,,
WHS_MD_Football,TRUE,2016-03-03T16:51:45+00:00,reliable,,,,,,,
d1ckvalentine,TRUE,2016-03-05T14:38:24+00:00,reliable,,,,,,,
Jujujanet23,TRUE,2016-03-08T14:17:42+00:00,reliable,,,,,,,
Imnotsmarthelp,TRUE,2016-03-10T03:29:45+00:00,reliable,,,,,,,
PHM032,TRUE,2016-03-11T22:42:18+00:00,reliable,,,,,,,
skipiddy,TRUE,2016-03-11T22:43:58+00:00,reliable,,,,,,,
sapi_hg,TRUE,2016-03-12T08:21:23+00:00,reliable,,,,,,,
Pedro5288,TRUE,2016-03-13T21:54:56+00:00,reliable,,,,,,,
swimminggarret,TRUE,2016-03-22T02:45:26+00:00,reliable,,,,,,,
TolkoPravda2015,TRUE,2016-03-28T19:36:54+00:00,reliable,,,,,,,
JakubWegner,TRUE,2016-03-29T15:28:23+00:00,reliable,,,,,,,
DaConnArtist,TRUE,2016-03-31T20:59:37+00:00,reliable,,,,,,,
4321mariin,TRUE,2016-04-08T10:54:25+00:00,reliable,,,,,,,
SomeArgieCreep,TRUE,2016-04-08T18:31:46+00:00,reliable,,,,,,,
allthings_bts,TRUE,2016-04-10T16:45:01+00:00,reliable,,,,,,,
devinobrien06,TRUE,2016-04-11T02:42:38+00:00,reliable,,,,,,,
YourMateKyle,TRUE,2016-04-11T10:56:17+00:00,reliable,,,,,,,
YaMamas_Lover,TRUE,2016-04-11T16:12:18+00:00,reliable,,,,,,,
plantlady17,TRUE,2016-04-12T20:30:44+00:00,reliable,,,,,,,
JosephAAcevedo,TRUE,2016-04-14T01:10:48+00:00,reliable,,,,,,,
The_Maintainers,TRUE,2016-04-15T14:16:25+00:00,reliable,,,,,,,
rayabelle1,TRUE,2016-04-15T17:26:53+00:00,reliable,,,,,,,
Daman98305075,TRUE,2016-04-17T14:03:32+00:00,reliable,,,,,,,
Voelleblooms,TRUE,2016-04-18T02:38:01+00:00,reliable,,,,,,,
UmarMukhtarG,TRUE,2016-04-22T09:53:45+00:00,reliable,,,,,,,
pilygonama,TRUE,2016-04-25T00:03:00+00:00,reliable,,,,,,,
delcid_adrian,TRUE,2016-04-28T02:52:04+00:00,reliable,,,,,,,
Jacket_Coats,TRUE,2016-05-01T16:46:02+00:00,reliable,,,,,,,
KeriaNache,TRUE,2016-05-02T15:53:23+00:00,reliable,,,,,,,
eseoefe,TRUE,2016-05-03T02:18:02+00:00,reliable,,,,,,,
FemWritersFest,TRUE,2016-05-07T03:54:26+00:00,reliable,,,,,,,
Bipolar_Bea_r,TRUE,2016-05-09T10:36:09+00:00,reliable,,,,,,,
shujat_naqv,TRUE,2016-05-09T18:46:23+00:00,reliable,,,,,,,
moomooonthemove,TRUE,2016-05-10T17:17:41+00:00,reliable,,,,,,,
StrifeSenpai,TRUE,2016-05-12T07:08:15+00:00,reliable,,,,,,,
sexybackmochie,TRUE,2016-05-12T08:22:08+00:00,reliable,,,,,,,
tournesoleil107,TRUE,2016-05-14T05:40:07+00:00,reliable,,,,,,,
maxdelayer,TRUE,2016-05-16T19:36:00+00:00,reliable,,,,,,,
taehvungult,TRUE,2016-05-19T21:11:21+00:00,reliable,,,,,,,
Parsnip_Evans,TRUE,2016-05-23T22:22:00+00:00,reliable,,,,,,,
jcroweriddell,TRUE,2016-05-25T12:06:09+00:00,reliable,,,,,,,
Chrismeyers58,TRUE,2016-05-25T23:53:11+00:00,reliable,,,,,,,
oliviaspyrka,TRUE,2016-05-26T11:06:48+00:00,reliable,,,,,,,
ErikaFromMaine,TRUE,2016-05-27T00:29:50+00:00,reliable,,,,,,,
DudleyGumby,TRUE,2016-05-27T00:46:36+00:00,reliable,,,,,,,
hunterwheaton6,TRUE,2016-05-30T00:21:18+00:00,reliable,,,,,,,
AzDoh12,TRUE,2016-05-30T15:37:08+00:00,reliable,,,,,,,
delivaseline,TRUE,2016-06-03T02:59:21+00:00,reliable,,,,,,,
TheRaptorKing94,TRUE,2016-06-06T01:18:30+00:00,reliable,,,,,,,
CarsonBarry22,TRUE,2016-06-07T21:12:35+00:00,reliable,,,,,,,
addisonrich03,TRUE,2016-06-08T17:02:58+00:00,reliable,,,,,,,
mrsemilypeach,TRUE,2016-06-08T19:56:13+00:00,reliable,,,,,,,
adhub16,TRUE,2016-06-10T09:52:19+00:00,reliable,,,,,,,
dylanjohnpeters,TRUE,2016-06-12T01:48:54+00:00,reliable,,,,,,,
voyeu_rism,TRUE,2016-06-15T09:52:09+00:00,reliable,,,,,,,
cschoolcraft_,TRUE,2016-06-15T16:36:38+00:00,reliable,,,,,,,
turtlezeus1,TRUE,2016-06-19T00:22:23+00:00,reliable,,,,,,,
DeborahHarrals3,TRUE,2016-06-20T03:16:58+00:00,reliable,,,,,,,
forexcelling,TRUE,2016-06-24T21:59:11+00:00,reliable,,,,,,,
thejudgejoey,TRUE,2016-06-25T21:16:26+00:00,reliable,,,,,,,
dasompsy75,TRUE,2016-06-26T09:17:56+00:00,reliable,,,,,,,
BrianFabian17,TRUE,2016-06-27T10:01:30+00:00,reliable,,,,,,,
AndrewMcDarby,TRUE,2016-06-27T19:51:25+00:00,reliable,,,,,,,
oasis_deshan,TRUE,2016-06-27T21:00:47+00:00,reliable,,,,,,,
lucyycp,TRUE,2016-06-28T08:25:13+00:00,reliable,,,,,,,
magicagi,TRUE,2016-06-29T18:05:27+00:00,reliable,,,,,,,
lilzukerman,TRUE,2016-06-29T23:13:27+00:00,reliable,,,,,,,
Zesty_Gooby,TRUE,2016-07-02T20:18:48+00:00,reliable,,,,,,,
Siobhanyu1999,TRUE,2016-07-04T07:17:51+00:00,reliable,,,,,,,
mynameisnotzach,TRUE,2016-07-05T20:26:54+00:00,reliable,,,,,,,
weebygeeby,TRUE,2016-07-05T23:51:28+00:00,reliable,,,,,,,
bigmike_77_,TRUE,2016-07-07T14:39:57+00:00,reliable,,,,,,,
FrozenBritian,TRUE,2016-07-09T17:30:37+00:00,reliable,,,,,,,
JocelynBobadil3,TRUE,2016-07-09T20:56:14+00:00,reliable,,,,,,,
FreeShmurdaBoi,TRUE,2016-07-13T03:48:55+00:00,reliable,,,,,,,
AlyssaNielson3,TRUE,2016-07-16T01:17:42+00:00,reliable,,,,,,,
supacoolshann,TRUE,2016-07-23T15:38:32+00:00,reliable,,,,,,,
feefunmii,TRUE,2016-07-28T15:04:53+00:00,reliable,,,,,,,
missjennialfaro,TRUE,2016-07-28T15:28:06+00:00,reliable,,,,,,,
red7300712,TRUE,2016-07-29T03:42:08+00:00,reliable,,,,,,,
RealEliWanner,TRUE,2016-07-29T18:20:41+00:00,reliable,,,,,,,
chris_ranieri2,TRUE,2016-07-30T08:32:52+00:00,reliable,,,,,,,
rjshirk51,TRUE,2016-07-31T16:00:30+00:00,reliable,,,,,,,
BForeyesonly,TRUE,2016-07-31T18:32:08+00:00,reliable,,,,,,,
ClaflinNina,TRUE,2016-08-04T03:46:37+00:00,reliable,,,,,,,
Gage_Mixon,TRUE,2016-08-04T18:44:10+00:00,reliable,,,,,,,
ProudSadRose,TRUE,2016-08-05T18:13:48+00:00,reliable,,,,,,,
DebsGardiner16,TRUE,2016-08-05T21:28:50+00:00,reliable,,,,,,,
PamOushal,TRUE,2016-08-06T02:28:39+00:00,reliable,,,,,,,
Dianech57977941,TRUE,2016-08-08T12:54:48+00:00,reliable,,,,,,,
anya_emerald,TRUE,2016-08-15T23:14:55+00:00,reliable,,,,,,,
olimar5050,TRUE,2016-08-19T04:14:25+00:00,reliable,,,,,,,
Onel4stch4nce,TRUE,2016-08-20T16:50:39+00:00,reliable,,,,,,,
connormll,TRUE,2016-08-21T04:46:41+00:00,reliable,,,,,,,
prettyboiflair,TRUE,2016-08-22T22:54:17+00:00,reliable,,,,,,,
godwin_fimpil,TRUE,2016-08-24T08:23:17+00:00,reliable,,,,,,,
ndskakal13,TRUE,2016-08-24T21:08:48+00:00,reliable,,,,,,,
NegociosFenix,TRUE,2016-08-25T21:57:12+00:00,reliable,,,,,,,
Urvash1S,TRUE,2016-08-27T06:42:51+00:00,reliable,,,,,,,
theboatmaster05,TRUE,2016-08-27T21:31:14+00:00,reliable,,,,,,,
YourTwittinMe,TRUE,2016-08-28T12:39:57+00:00,reliable,,,,,,,
julio_medina09,TRUE,2016-09-02T00:21:25+00:00,reliable,,,,,,,
pattyroddy,TRUE,2016-09-03T04:49:48+00:00,reliable,,,,,,,
dirahrahmat91,TRUE,2016-09-05T11:49:44+00:00,reliable,,,,,,,
caribbean_brit,TRUE,2016-09-07T20:13:25+00:00,reliable,,,,,,,
VInkumsah,TRUE,2016-09-10T10:27:42+00:00,reliable,,,,,,,
DIANEXXXXXXX,TRUE,2016-09-11T17:29:42+00:00,reliable,,,,,,,
Artigifts,TRUE,2016-09-12T01:18:12+00:00,reliable,,,,,,,
BrussoBryce,TRUE,2016-09-13T15:18:10+00:00,reliable,,,,,,,
cierra_presson,TRUE,2016-09-13T20:02:51+00:00,reliable,,,,,,,
mystiquememoir,TRUE,2016-09-14T04:57:57+00:00,reliable,,,,,,,
crystallyzing,TRUE,2016-09-18T00:02:33+00:00,reliable,,,,,,,
realEdgarCorrea,TRUE,2016-09-19T01:30:57+00:00,reliable,,,,,,,
deiniolmlewis,TRUE,2016-09-20T20:06:42+00:00,reliable,,,,,,,
RKFMkd,TRUE,2016-09-20T21:41:22+00:00,reliable,,,,,,,
blightedprince,TRUE,2016-09-23T10:01:57+00:00,reliable,,,,,,,
GoyanTanuki,TRUE,2016-09-24T19:47:32+00:00,reliable,,,,,,,
jenn_lpzz,TRUE,2016-09-26T22:16:54+00:00,reliable,,,,,,,
leth_steven,TRUE,2016-09-27T00:39:24+00:00,reliable,,,,,,,
RichardsYnna,TRUE,2016-09-28T11:46:53+00:00,reliable,,,,,,,
ScottAllison123,TRUE,2016-10-03T02:08:14+00:00,reliable,,,,,,,
Benosaurus_,TRUE,2016-10-04T16:00:38+00:00,reliable,,,,,,,
NayebiOskoui,TRUE,2016-10-04T20:33:44+00:00,reliable,,,,,,,
Business_MRS,TRUE,2016-10-05T12:25:49+00:00,reliable,,,,,,,
alannah_1975,TRUE,2016-10-05T22:24:05+00:00,reliable,,,,,,,
SalmonSanctus,TRUE,2016-10-07T10:28:00+00:00,reliable,,,,,,,
ethn_k,TRUE,2016-10-07T18:06:25+00:00,reliable,,,,,,,
mochikook113,TRUE,2016-10-09T16:27:57+00:00,reliable,,,,,,,
audreywasherw11,TRUE,2016-10-10T02:01:42+00:00,reliable,,,,,,,
caribvision,TRUE,2016-10-10T17:33:43+00:00,reliable,,,,,,,
brightnewera,TRUE,2016-10-11T12:49:25+00:00,reliable,,,,,,,
cozycatron,TRUE,2016-10-15T06:12:21+00:00,reliable,,,,,,,
taneamyat,TRUE,2016-10-18T04:03:05+00:00,reliable,,,,,,,
dlddld38,TRUE,2016-10-20T12:04:40+00:00,reliable,,,,,,,
Anchan81480043,TRUE,2016-10-25T05:15:20+00:00,reliable,,,,,,,
odogaron,TRUE,2016-10-28T08:23:34+00:00,reliable,,,,,,,
Nintendont07,TRUE,2016-11-06T01:33:51+00:00,reliable,,,,,,,
PerrinFrancis2,TRUE,2016-11-08T20:45:27+00:00,reliable,,,,,,,
xoPorcelain,TRUE,2016-11-09T21:54:55+00:00,reliable,,,,,,,
VoicesRTogether,TRUE,2016-11-10T03:33:34+00:00,reliable,,,,,,,
an_drew_oh_hair,TRUE,2016-11-10T04:15:51+00:00,reliable,,,,,,,
20spicygrandpa,TRUE,2016-11-10T14:43:30+00:00,reliable,,,,,,,
DiscountDev,TRUE,2016-11-11T01:42:16+00:00,reliable,,,,,,,
bonnyjeanoffic,TRUE,2016-11-12T21:02:23+00:00,reliable,,,,,,,
Bigdawgkhi0803,TRUE,2016-11-16T03:20:03+00:00,reliable,,,,,,,
WearTech_News,TRUE,2016-11-18T18:36:56+00:00,reliable,,,,,,,
MartySipes2,TRUE,2016-11-18T20:45:41+00:00,reliable,,,,,,,
StephanRoget,TRUE,2016-11-21T22:25:25+00:00,reliable,,,,,,,
Stephinemaac,TRUE,2016-11-23T02:36:24+00:00,reliable,,,,,,,
peachballer,TRUE,2016-11-24T17:33:57+00:00,reliable,,,,,,,
trapk1dd,TRUE,2016-11-25T13:19:41+00:00,reliable,,,,,,,
WilliamRadu,TRUE,2016-11-25T23:08:36+00:00,reliable,,,,,,,
WineMom72,TRUE,2016-11-26T04:16:46+00:00,reliable,,,,,,,
MissEmilyKate93,TRUE,2016-11-27T22:38:01+00:00,reliable,,,,,,,
benbaaske,TRUE,2016-11-30T00:57:42+00:00,reliable,,,,,,,
RobertHerguth,TRUE,2016-12-01T15:28:58+00:00,reliable,,,,,,,
realWhickerman,TRUE,2016-12-06T00:04:54+00:00,reliable,,,,,,,
jennanders2,TRUE,2016-12-09T22:42:49+00:00,reliable,,,,,,,
blank2nowhere,TRUE,2016-12-11T17:27:57+00:00,reliable,,,,,,,
MartyMcFlysss,TRUE,2016-12-13T21:03:13+00:00,reliable,,,,,,,
pat_allbrook,TRUE,2016-12-13T21:08:38+00:00,reliable,,,,,,,
salty_space_mom,TRUE,2016-12-16T20:44:47+00:00,reliable,,,,,,,
MistahCreeps,TRUE,2016-12-21T20:35:56+00:00,reliable,,,,,,,
rhiannon4570,TRUE,2016-12-21T21:46:29+00:00,reliable,,,,,,,
EatYourMattress,TRUE,2016-12-26T00:50:17+00:00,reliable,,,,,,,
ross_north01,TRUE,2016-12-26T17:56:48+00:00,reliable,,,,,,,
UCen4PubAffairs,TRUE,2016-12-28T18:58:36+00:00,reliable,,,,,,,
sumon_devnath,TRUE,2016-12-30T13:00:48+00:00,reliable,,,,,,,
shubham666789,TRUE,2017-01-02T02:02:28+00:00,reliable,,,,,,,
yallab__,TRUE,2017-01-02T05:36:45+00:00,reliable,,,,,,,
Adm582Harvard,TRUE,2017-01-02T13:11:09+00:00,reliable,,,,,,,
kelseyarizmendi,TRUE,2017-01-05T08:30:37+00:00,reliable,,,,,,,
KerryOLeary4,TRUE,2017-01-06T03:50:25+00:00,reliable,,,,,,,
imniii,TRUE,2017-01-06T20:54:16+00:00,reliable,,,,,,,
Wheels99261,TRUE,2017-01-07T02:36:00+00:00,reliable,,,,,,,
kvngxj2000,TRUE,2017-01-07T18:33:24+00:00,reliable,,,,,,,
ZachHunt359,TRUE,2017-01-10T23:40:07+00:00,reliable,,,,,,,
divra_B,TRUE,2017-01-11T16:51:05+00:00,reliable,,,,,,,
DylanBloyer,TRUE,2017-01-17T01:54:00+00:00,reliable,,,,,,,
JamieStenziano,TRUE,2017-01-17T03:37:07+00:00,reliable,,,,,,,
CharleneYYZ,TRUE,2017-01-18T00:55:26+00:00,reliable,,,,,,,
MattBouras,TRUE,2017-01-18T22:57:44+00:00,reliable,,,,,,,
justkatiemeg,TRUE,2017-01-21T05:21:32+00:00,reliable,,,,,,,
chrisabino13,TRUE,2017-01-22T02:46:31+00:00,reliable,,,,,,,
DailySunrise1,TRUE,2017-01-23T02:55:07+00:00,reliable,,,,,,,
TheRealMrRALph,TRUE,2017-01-23T19:15:16+00:00,reliable,,,,,,,
MsAlandis,TRUE,2017-01-26T19:59:52+00:00,reliable,,,,,,,
JoshSpice2,TRUE,2017-01-28T02:07:23+00:00,reliable,,,,,,,
Shawk2017,TRUE,2017-01-29T02:59:26+00:00,reliable,,,,,,,
VGaillabaud,TRUE,2017-01-29T22:48:11+00:00,reliable,,,,,,,
Wendysteins,TRUE,2017-01-30T22:17:16+00:00,reliable,,,,,,,
luckydhaliwal78,TRUE,2017-01-31T15:06:09+00:00,reliable,,,,,,,
sweet16anne1,TRUE,2017-01-31T19:17:58+00:00,reliable,,,,,,,
kwelchnerdiness,TRUE,2017-02-01T03:10:59+00:00,reliable,,,,,,,
w0wsum1actually,TRUE,2017-02-01T22:57:25+00:00,reliable,,,,,,,
nickbuxton64,TRUE,2017-02-04T14:30:25+00:00,reliable,,,,,,,
peacemakervitus,TRUE,2017-02-07T02:44:58+00:00,reliable,,,,,,,
DowellRod,TRUE,2017-02-07T17:58:48+00:00,reliable,,,,,,,
IfAshTweeted,TRUE,2017-02-07T19:00:55+00:00,reliable,,,,,,,
BjerkanPaul,TRUE,2017-02-10T02:00:45+00:00,reliable,,,,,,,
theWare_Wolf,TRUE,2017-02-10T21:58:41+00:00,reliable,,,,,,,
tspiz09,TRUE,2017-02-10T23:59:00+00:00,reliable,,,,,,,
Cadams9985,TRUE,2017-02-13T03:40:02+00:00,reliable,,,,,,,
paydirt413,TRUE,2017-02-15T19:15:22+00:00,reliable,,,,,,,
devleedoug,TRUE,2017-02-15T22:18:31+00:00,reliable,,,,,,,
brenhops,TRUE,2017-02-16T23:48:43+00:00,reliable,,,,,,,
alexaarod,TRUE,2017-02-17T02:01:06+00:00,reliable,,,,,,,
genice_mills,TRUE,2017-02-18T21:48:09+00:00,reliable,,,,,,,
Ricko_Rama,TRUE,2017-02-26T08:52:03+00:00,reliable,,,,,,,
johnnywarriortv,TRUE,2017-02-26T09:20:34+00:00,reliable,,,,,,,
ArunAdh1988,TRUE,2017-02-28T17:15:55+00:00,reliable,,,,,,,
singlecupcake,TRUE,2017-03-01T07:40:52+00:00,reliable,,,,,,,
DylanWinthrop,TRUE,2017-03-04T12:36:26+00:00,reliable,,,,,,,
WhyWaved,TRUE,2017-03-04T21:46:02+00:00,reliable,,,,,,,
Kayboominn,TRUE,2017-03-05T04:39:48+00:00,reliable,,,,,,,
KuhnNat,TRUE,2017-03-05T19:26:44+00:00,reliable,,,,,,,
ReimenH,TRUE,2017-03-07T09:24:40+00:00,reliable,,,,,,,
MaralynWilliams,TRUE,2017-03-09T15:42:58+00:00,reliable,,,,,,,
DrJakeJ,TRUE,2017-03-10T18:59:22+00:00,reliable,,,,,,,
danieltorkura,TRUE,2017-03-11T07:01:44+00:00,reliable,,,,,,,
Jrpasla,TRUE,2017-03-15T08:39:55+00:00,reliable,,,,,,,
WhisKhalifa3,TRUE,2017-03-19T03:54:43+00:00,reliable,,,,,,,
katieajacobs,TRUE,2017-03-19T15:09:24+00:00,reliable,,,,,,,
janieee04,TRUE,2017-03-24T19:20:59+00:00,reliable,,,,,,,
BigStrongApe69,TRUE,2017-03-25T00:56:09+00:00,reliable,,,,,,,
Wwidget11,TRUE,2017-03-25T04:09:25+00:00,reliable,,,,,,,
ConradStein6,TRUE,2017-03-25T14:08:44+00:00,reliable,,,,,,,
RadioSloth182,TRUE,2017-03-26T18:09:24+00:00,reliable,,,,,,,
papiijeann,TRUE,2017-03-28T15:36:37+00:00,reliable,,,,,,,
TnvMadhav,TRUE,2017-04-01T04:02:44+00:00,reliable,,,,,,,
ImpracticlJoker,TRUE,2017-04-04T22:51:06+00:00,reliable,,,,,,,
SecusiOnline,TRUE,2017-04-05T13:29:18+00:00,reliable,,,,,,,
PamRich32150440,TRUE,2017-04-06T21:37:27+00:00,reliable,,,,,,,
strawberrypoots,TRUE,2017-04-10T02:45:26+00:00,reliable,,,,,,,
the_ok_corral,TRUE,2017-04-10T12:11:12+00:00,reliable,,,,,,,
NikeFreakShow,TRUE,2017-04-11T19:47:04+00:00,reliable,,,,,,,
TranquilJayquil,TRUE,2017-04-13T17:17:28+00:00,reliable,,,,,,,
Song_TradeCoin,TRUE,2017-04-14T12:35:58+00:00,reliable,,,,,,,
AmanBalami,TRUE,2017-04-16T11:11:37+00:00,reliable,,,,,,,
deena_fayz_tv,TRUE,2017-04-16T11:42:17+00:00,reliable,,,,,,,
ambar_ari_s,TRUE,2017-04-17T02:09:29+00:00,reliable,,,,,,,
NarstyYartz,TRUE,2017-04-21T00:18:07+00:00,reliable,,,,,,,
Observersss,TRUE,2017-04-23T20:26:24+00:00,reliable,,,,,,,
bishslapz,TRUE,2017-04-26T20:12:31+00:00,reliable,,,,,,,
iamsowmya18,TRUE,2017-04-27T04:58:32+00:00,reliable,,,,,,,
dittoexodus,TRUE,2017-05-01T17:57:46+00:00,reliable,,,,,,,
StardustEtoile,TRUE,2017-05-03T14:30:45+00:00,reliable,,,,,,,
ommom1954,TRUE,2017-05-04T22:05:34+00:00,reliable,,,,,,,
Redoktober091,TRUE,2017-05-08T16:17:40+00:00,reliable,,,,,,,
Wangguo4634,TRUE,2017-05-09T18:00:02+00:00,reliable,,,,,,,
Corrin_Whitener,TRUE,2017-05-11T08:59:20+00:00,reliable,,,,,,,
gus_gustafski,TRUE,2017-05-13T00:06:52+00:00,reliable,,,,,,,
MynameisMud87,TRUE,2017-05-13T23:04:52+00:00,reliable,,,,,,,
AlabasterMothra,TRUE,2017-05-14T00:30:54+00:00,reliable,,,,,,,
Cheever1651,TRUE,2017-05-20T20:32:45+00:00,reliable,,,,,,,
lovemyself_93,TRUE,2017-05-21T04:20:52+00:00,reliable,,,,,,,
stussysteph_,TRUE,2017-05-21T09:40:50+00:00,reliable,,,,,,,
juanitocramirez,TRUE,2017-05-24T19:24:44+00:00,reliable,,,,,,,
MichaelWWara,TRUE,2017-05-25T05:44:41+00:00,reliable,,,,,,,
markoftheD,TRUE,2017-05-27T12:07:18+00:00,reliable,,,,,,,
cianarita,TRUE,2017-05-27T19:18:42+00:00,reliable,,,,,,,
TheFrostyTaco,TRUE,2017-05-30T01:55:47+00:00,reliable,,,,,,,
peter_joffrion,TRUE,2017-05-31T04:56:02+00:00,reliable,,,,,,,
KLSavage23,TRUE,2017-06-03T18:24:13+00:00,reliable,,,,,,,
LUSGA_1897,TRUE,2017-06-04T04:21:28+00:00,reliable,,,,,,,
LetitiaClark19,TRUE,2017-06-05T05:27:23+00:00,reliable,,,,,,,
Bryce_R_6,TRUE,2017-06-05T18:55:57+00:00,reliable,,,,,,,
PSDhami66,TRUE,2017-06-06T06:36:49+00:00,reliable,,,,,,,
CarmenA48081593,TRUE,2017-06-07T16:42:01+00:00,reliable,,,,,,,
